,id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,audit_links,oracles,slug,tvl,chainTvls,change_1h,change_1d,change_7d,staking,fdv,mcap,pool2,forkedFrom,listedAt,audit,audits_link
102,340,Olympus DAO,0x383518188c0c6d7730d91b2c03a03c837814a899,OHM,https://olympusdao.finance/,$OHM is a decentralized reserve currency that remains unbound by a peg.,Ethereum,https://icons.llama.fi/olympus-dao.jpg,2,,olympus,9067,Assets,['Ethereum'],olympus/index.js,OlympusDAO,['https://docs.olympusdao.finance/references/audits'],,olympus-dao,312726259.9347581,"{'Ethereum': 312726259.9347581, 'Ethereum-staking': 2628607521.351854, 'staking': 2628607521.351854}",-0.001816946387975804,0.9676282117109736,-38.607656828024695,2628607521.351854,3301306026.0,2947219711.0,,,,,
103,249,StakeDAO,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,SDT,https://stakedao.org/,Stake Capital DAO is a revenue sharing DAO which tokenizes Stake Capital's DeFi services and uses staking derivatives to unlock additional decentralized products. The Stake Capital DAO distributes value generated by a basket of DeFi services to stakeholders.,Multi-Chain,https://icons.llama.fi/stakedao.jpg,1,,stake-dao,8299,Yield,"['Ethereum', 'Avalanche', 'Polygon', 'Binance']",stakedao/index.js,StakeDAOHQ,,,stakedao,305122990.1468212,"{'Avalanche': 37236145.724337, 'Binance': 1508.9577859673484, 'Ethereum': 259659016.25797164, 'Polygon': 8226319.206726619, 'Ethereum-staking': 14896046.31837269, 'staking': 14896046.31837269}",1.1499939489312112,2.749097828636394,16.772480703790976,14896046.31837269,166603085.0,37892927.0,,,,,
106,807,Blizz Finance,avax:0x0f34919404a290e71fc6a510cb4a6acb8d764b24,BLZZ,https://blizz.finance,"Blizz Finance is a decentralized, non-custodial liquidity market protocol operating on Avalanche.",Avalanche,https://icons.llama.fi/blizz-finance.png,0,,blizz-finance,,Lending,['Avalanche'],blizzfinance/index.js,BlizzFinance,,['Chainlink'],blizz-finance,285252870.1449721,"{'Avalanche': 285252870.1449721, 'borrowed': 441945587.02087855, 'Avalanche-borrowed': 441945587.02087855}",-0.2010788493349338,0.6899223024356758,-30.74383422774457,,170464482.0,17889677.0,,"['Geist', 'Aave']",1636390733.0,,
107,129,xDAI Stake Bridge,0x0Ae055097C6d159879521C384F1D2123D1f195e6,STAKE,https://xdaichain.com/ ,"The first-ever USD stable blockchain and multi-chain staking token.
",Ethereum,https://icons.llama.fi/xdai-stake.png,2,,xdai-stake,5601,Chain,['Ethereum'],xdai/index.js,xdaichain,,,xdai-stake-bridge,274430820.0874018,{'Ethereum': 274430820.0874018},0.1956041946821898,0.3819342863590265,4.32773618891045,,126752070.0,49518675.0,,,,,
108,427,Origin Dollar,0x2a8e1e676ec238d8a992307b495b45b3feaa5e86,OUSD,https://www.ousd.com,Origin Dollar (OUSD) is a new stablecoin that was initially launched on the Ethereum network. Its design is superior to existing stablecoins because OUSD captures competitive yields while being passively held in wallets.,Ethereum,https://icons.llama.fi/origin-dollar.png,2,,origin-dollar,7189,Assets,['Ethereum'],origindollar/index.js,OriginProtocol,['https://docs.ousd.com/v/en/security-and-risks/audits'],,origin-dollar,273377835.0443436,{'Ethereum': 273377835.0443436},0.000197623722428375,-0.45419143597530365,0.03603773930269938,,273331830.0,273331830.0,,,,,
109,450,Scream,fantom:0xe0654C8e6fd4D733349ac7E09f6f23DA256bF475,SCREAM,https://scream.sh/,Scream is a highly scalable decentralized lending protocol powered by Fantom.,Fantom,https://icons.llama.fi/scream.png,2,,scream,,Lending,['Fantom'],scream/index.js,Screamdotsh,,['Chainlink'],scream,265937570.7994816,"{'Fantom-borrowed': 104217079.53473845, 'Fantom-staking': 3389787.703950062, 'borrowed': 104217079.53473845, 'staking': 3389787.703950062, 'Fantom': 265937570.7994816}",0.8063606518163198,3.8801198836051327,9.43922486747934,3389787.703950062,43005340.0,3105850.0,,,,,
110,279,StakeHound,0x160b1e5aabfd70b2fc40af815014925d71ceed7e,-,https://stakehound.com/,Liquid staking provider.,Ethereum,https://icons.llama.fi/stakehound.png,2,,stakehound,7566,Staking,['Ethereum'],stakehound/index.js,stakedTokens,['https://stakehound.com/wp-content/uploads/2020/12/StakeHound-Quantstamp-audit-report.pdf'],,stakehound,262867485.78039694,{'Ethereum': 262867485.78039694},0.08196599892357881,0.5915720829590612,4.244304736290957,,,0.0,,,,,
112,285,Opyn,,-,https://www.opyn.co/,Options market,Ethereum,https://icons.llama.fi/opyn.png,2,,,,Options,['Ethereum'],opyn/index.js,opyn_,['https://opyn.gitbook.io/opyn/get-started/security#audits'],['Chainlink'],opyn,251418679.68374506,{'Ethereum': 251418679.68374506},0.11388715994623055,0.3888064052375455,16.498303512041446,,,,,,,,
113,281,Ribbon Finance,0x6123b0049f904d730db3c36a31167d9d4121fa6b,RBN,https://www.ribbon.finance/,Structured products protocol,Multi-Chain,https://icons.llama.fi/ribbon-finance.png,2,,ribbon-finance,12387,Options,"['Ethereum', 'Avalanche']",ribbon/index.js,ribbonfinance,['https://docs.ribbon.finance/developers/security#audits'],,ribbon-finance,249480811.06746787,"{'Ethereum': 241142977.60115844, 'Avalanche': 8337833.466309441}",0.10530774528314168,2.24215101059751,21.55592491117173,,1746257184.0,85142691.0,,,,,
115,124,KEEP Network,0x8dAEBADE922dF735c38C80C7eBD708Af50815fAa,KEEP,https://tbtc.network/,Deposit and redeem BTC in DeFi without intermediaries.,Ethereum,https://icons.llama.fi/keep-network.png,2,,keep-network,5566,Assets,['Ethereum'],keep.js,,['https://consensys.net/diligence/audits/2020/02/thesis-tbtc-and-keep/'],,keep-network,235620016.39084455,{'Ethereum': 235620016.39084455},0.9522368404760755,4.215440181060188,6.0077023056220185,,674371016.0,370712740.0,,,,,
117,661,MochiFi,,-,https://mochi.fi,"Mochi puts your NFTs and long-tail assets to work as collateral while maintaining exposure to their long-term value. An autonomously governed protocol, Mochi bridges the gap between NFTs and DeFi to pioneer a new way to maximize the utility of emerging digital assets.",Ethereum,https://icons.llama.fi/mochifi.png,2,,usdm,,Lending,['Ethereum'],mochifi/index.js,MochiDeFi,['https://docs.mochi.fi/audits'],"['Chainlink', 'Custom CSSR']",mochifi,225283989.36133903,{'Ethereum': 225283989.36133903},0.3460523541199336,5.127062290121515,50.76978999766811,,,0.0,,,,,
119,780,Apricot Finance,solana:APTtJyaRX5yGTsJU522N4VYWg3vCvSb65eam5GrPT5Rt,APT,https://apricot.one/#/,Apricot is a next-gen lending protocol that supports leveraged yield farming on Solana. Our mission is to help users maximize yield while protecting their downsides.,Solana,https://icons.llama.fi/apricot-finance.jpg,2,,apricot,13473,Lending,['Solana'],apricot.js,ApricotFinance,,,apricot-finance,219533164.0834829,{'Solana': 219533164.0834829},0.3574300338950991,2.975853909656905,4.719290125747591,,66401961.0,0.0,,,1636003606.0,,
121,278,Ankr,0x8290333cef9e6d528dd5618fb97a76f268f3edd4,ANKR,https://www.ankr.com/,Liquid staking provider.,Ethereum,https://icons.llama.fi/ankr.jpg,2,,ankr,3783,Staking,['Ethereum'],ankr/index.js,ankr,['https://assets.ankr.com/files/stkr_smart_contract_auditing_report.pdf'],,ankr,215366575.8726297,{'Ethereum': 215366575.8726297},0.08196599892357881,0.6220757001199644,4.201317562503789,,1097100408.0,895552024.0,,,,,
124,756,Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,ANGLE,https://app.angle.money,"Angle is the first over-collateralized, decentralized and capital-efficient stablecoin protocol. It offers full convertibility between stable assets and collateral at oracle value: you can swap 1 of collateral against 1 of stablecoin and conversely. This makes the protocol both capital efficient and highly liquid.",Ethereum,https://icons.llama.fi/angle.jpg,2,,angle-protocol,,Minting,['Ethereum'],angle/index.js,AngleProtocol,['https://github.com/AngleProtocol/angle-core/tree/main/audits'],"['Chainlink', 'Uniswapv3 TWAP']",angle,207811496.94498092,{'Ethereum': 207811496.94498092},0.0,3.642999505115128,21.883491694952923,,339173213.0,12408640.0,,,1635962344.0,,
125,195,DefiDollar DAO,0x20c36f062a31865bed8a5b1e512d9a1a20aa333a,DFD,https://dusd.finance/,DefiDollar is a Multichain DeFi Protocol Lab,Ethereum,https://icons.llama.fi/defidollar-dao.svg,2,,defidollar-dao,7593,Minting,['Ethereum'],defidollar/index.js,defidollar,['https://docs.dusd.finance/audits'],['Chainlink'],defidollar-dao,205376736.79103634,{'Ethereum': 205376736.79103634},0.47598316295072607,5.303953532339165,20.132685930869783,,4179314.0,913923.0,,,,,
126,265,Reflexer,0x6243d8cea23066d098a15582d81a598b4e8391f4,FLX,https://reflexer.finance/,"A decentralized, stable and non pegged currency made for the digital economy",Ethereum,https://icons.llama.fi/reflexer.jpg,2,,reflexer-ungovernance-token,9493,Assets,['Ethereum'],reflexer/index.js,reflexerfinance,['https://reflexer.finance/about/'],['Chainlink'],reflexer,201070223.96349874,{'Ethereum': 201070223.96349874},0.08196599892357881,-1.2962312072251478,5.891060883478289,,736861262.0,116102894.0,,['Dai'],,,
127,123,dForce,0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,DF,https://dforce.network/,dForce network is an ecosystem of protocols aiming to be a full stack solution for DeFi.,Multi-Chain,https://icons.llama.fi/DF.svg,2,,dforce-token,4758,Lending,"['Binance', 'Arbitrum', 'Ethereum', 'Optimism']",dforce/index.js,dForcenet,['https://github.com/dforce-network/documents/tree/master/audit_report/Lending'],"['Chainlink', 'Band']",dforce,191290849.612049,"{'Binance': 95871150.613562, 'Optimism': 1428.223081, 'Ethereum': 44671949.328026, 'Arbitrum': 50746321.441171}",0.16272198159408902,5.383012897856744,3.011810119324238,,118381378.0,41263573.0,,['Compound'],,,
132,547,pNetwork,0x89ab32156e46f46d02ade3fecbe5fc4243b9aaed,PNT,https://p.network,The pNetwork is a decentralized network of validators contributing to the verification of crypto asset switches across blockchains,Multi-Chain,https://icons.llama.fi/pnetwork.jpg,2,,pnetwork,5794,Assets,"['Ethereum', 'Binance', 'Polygon', 'Ultra', 'EOS', 'Telos', 'xDai']",pnetwork.js,pNetworkDeFi,['https://cryptonics.consulting/wp-content/uploads/2020/03/20200302_Audit_Report_pToken-2.pdf'],,pnetwork,173684512.455696,"{'EOS': 4879048.071985, 'Binance': 74621876.164677, 'Ethereum': 75918246.435642, 'xDai': 1443.15499, 'Ultra': 6330852.206817, 'Polygon': 11106777.844376, 'Telos': 826268.577209}",0.22988067352336827,1.6386003262056619,-0.28760465489500575,,86596663.0,33148174.0,,,,,
136,277,StakeWise,0x48c3399719b582dd63eb5aadf12a40b4c3f52fa2,SWISE,https://stakewise.io/,Stake your ETH and manage your capital flexibly with the principal and yield tokens from StakeWise.,Ethereum,https://icons.llama.fi/stakewise.png,2,,stakewise,10439,Staking,['Ethereum'],stakewise/index.js,stakewise_io,['https://github.com/stakewise/contracts/tree/master/audits'],,stakewise,165826378.39804977,{'Ethereum': 165826378.39804977},0.08196599892357881,0.6956532741037478,6.042273008152165,,118261564.0,7656936.0,,,,,
137,231,Lightning Network,-,-,https://lightning.network/," Scalable, Instant Bitcoin/Blockchain Transactions
",Bitcoin,https://icons.llama.fi/lightning-network.png,2,,,,Payments,['Bitcoin'],lightning-network/index.js,,,,lightning-network,164036352.6,{'Bitcoin': 164036352.6},0.40794554627494506,1.4400803476334119,2.2537325115033866,,,,,,,,
138,864,Wrapped BNB,kava:-,BNB,https://www.kava.io,Wrapped BNB (BNB) is a Kava chain token that is backed 1:1 with BNB using the open BEP3 protocol. Completely transparent. 100% verifiable. Secured by Binance.com.,Kava,https://icons.llama.fi/wrapped-bnb.png,0,,,,Bridge,['Kava'],wrappedBNB.js,,,,wrapped-bnb,161838812.76639816,{'Kava': 161838812.76639816},0.44983877072533573,1.2758990261574752,1.906120043351109,,,,,['BinanceChain BEPs'],1637348348.0,,
139,140,Kava Lend,-,HARD,https://kava.io/lend,"Cross-chain money market. Lend, borrow, and earn with your crypto.
",Kava,https://icons.llama.fi/kava-lend.png,,,kava-lend,7576,,['Kava'],hard.js,hard_protocol,['https://www.certik.org/projects/hard'],['Chainlink'],kava-lend,159318008.94282606,{'Kava': 159318008.94282606},0.10405133048168125,0.29575600272757185,-1.3156190135347146,,144650179.0,69914254.0,,,,,
146,344,ZKSwap,0xe4815ae53b124e7263f08dcdbbb757d41ed658c6,ZKS,https://zks.org/en,ZKSwap is a ZK-Rollups based layer-2 DEX with AMM model.,Ethereum,https://icons.llama.fi/zkswap.jpg,0,,zkswap,8202,Chain,['Ethereum'],zkswap/index.js,ZKSwapOfficial,,,zkswap,137357967.21614105,{'Ethereum': 137357967.21614105},-0.40478018878179967,-3.3818462621031813,-12.665927258562832,,403210364.0,90097356.0,,,,,
147,125,mStable,0xa3BeD4E1c75D00fa6f4E5E6922DB7261B5E9AcD2,MTA,https://mstable.org/,"mStable unites stablecoins, lending and swapping into one standard.",Multi-Chain,https://icons.llama.fi/mstable.png,2,,meta,5748,Minting,"['Ethereum', 'Polygon']",mstable/index.js,mstable_,['https://developers.mstable.org/security/security-audits'],,mstable,135902819.23308614,"{'Ethereum': 110811430.60402957, 'Polygon': 25091388.629056554}",0.060001309944169634,1.0288886556970596,0.9567682195573042,,72348143.0,20623237.0,,,,,
149,225,Enzyme Finance,0xec67005c4e498ec7f55e092bd1d35cbc47c91892,MLN,https://enzyme.finance/,"Fast & cost-effective way to build, scale and monetize investment strategies.",Ethereum,https://icons.llama.fi/enzyme-finance.jpg,2,,melon,1552,Indexes,['Ethereum'],enzyme/index.js,enzymefinance,['https://audit.enzyme.finance/'],['Chainlink'],enzyme-finance,132651575.3226903,"{'Ethereum': 132651575.3226903, 'pool2': 451686.8039771318, 'Ethereum-staking': 2839110.9751549615, 'staking': 2839110.9751549615, 'Ethereum-pool2': 451686.8039771318}",0.20851323283339696,1.5055295336613028,2.2068632428890282,2839110.9751549615,150131804.0,119645750.0,451686.8039771318,,,,
154,503,Lyra,optimism:0x50c5725949a6f0c72e6c4a641f24049a917db0cb,LYRA,https://www.lyra.finance,The first complete decentralized options protocol built on Ethereum,Multi-Chain,https://icons.llama.fi/lyra.jpg,2,,lyra-finance,,Options,"['Optimism', 'Ethereum']",lyra/index.js,lyrafinance,['https://github.com/lyra-finance/lyra-protocol/tree/master/audits/v1'],['Chainlink'],lyra,121875193.89992659,"{'Optimism': 68410454.09465659, 'Ethereum': 53464739.80527}",0.2967704853741253,0.08884111763948965,-3.0171588646817895,,369608710.0,0.0,,,,,
155,781,Klima DAO,polygon:0x4e78011ce80ee02d2c3e649fb657e45898257815,KLIMA,https://www.klimadao.finance,"Klima DAO is a Decentralised Autonomous Organisation for change. Klima DAO develops infrastructure incentives that fulfill our manifesto, through primitives such as the KLIMA token. We will also solve the critical problems of the carbon markets: illiquidity, opacity and inefficiency.",Polygon,https://icons.llama.fi/klima-dao.jpg,0,,klima-dao,12873,Assets,['Polygon'],klima-dao/index.js,KlimaDAO,,,klima-dao,119451164.69219145,"{'Polygon': 119451164.69219145, 'Polygon-staking': 280516467.21269155, 'staking': 280516467.21269155}",0.3362807968655659,7.6734659511392636,-0.22362740643711732,280516467.21269155,,313970331.0,,['Olympus DAO'],1636042787.0,,
159,603,Socean,solana:5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,SOCN,https://www.socean.fi,Socean is a stake pool for the Solana blockchain. Users deposit their SOL and receive a SOCN token. The SOCN token can also be used in a variety of DeFi applications to earn extra returns.,Solana,https://icons.llama.fi/socean.png,0,,,,Staking,['Solana'],socean/socean.js,SoceanFinance,,,socean,117226626.30975214,{'Solana': 117226626.30975214},0.5089194835806552,4.121978911942264,12.184308564799238,,,,,['Solana Program Library'],,,
160,358,Parrot Protocol,solana:PRT88RkA4Kg5z7pKnezeNH4mafTvtQdfFgpQTGRjz44,PRT,https://parrot.fi,Stablecoin,Solana,https://icons.llama.fi/parrot-protocol.jpg,1,,parrot-protocol,11935,Minting,['Solana'],parrot.js,gopartyparrot,['https://doc.parrot.fi/security/'],,parrot-protocol,113840253.28301336,{'Solana': 113840253.28301336},0.47483919189758694,2.890493652340865,6.532428797276339,,122773430.0,0.0,,,,,
163,181,MANTRA DAO,0x3593d125a4f7849a1b059e64f4517a86dd60c95d,OM,https://mantradao.com,MANTRA DAO leverages the wisdom of the crowd to give financial control back to the people to grow wealth together.,Multi-Chain,https://icons.llama.fi/mantra-dao.jpg,2,,mantra-dao,6536,,"['Ethereum', 'Binance', 'Polygon']",mantradao.js,MANTRADAO,['https://www.slowmist.com/en/security-audit-certificate.html?id=1193264f67af7c2bb840306b82eff6218471cf4fbed79a7d48d6a01a93030e35'],['Band'],mantra-dao,109640408.76216327,"{'Binance': 11983042.000846889, 'Ethereum': 91194762.74839218, 'Polygon': 6462604.012924231}",-0.3685307036648595,6.145963756794487,15.259681733730275,,137188071.0,64199979.0,,,,,
164,693,Superfluid,,-,https://www.superfluid.finance/home,"Programmable Cashflows. Handle subscriptions, salaries, rewards and any composable stream of value, with continuous settlement and per-second netting for extreme capital efficiency.",Multi-Chain,https://icons.llama.fi/superfluid.png,2,,,,MoneyStream,"['Polygon', 'xDai']",superfluid.js,Superfluid_HQ,['https://github.com/superfluid-finance/protocol-monorepo/blob/dev/packages/ethereum-contracts/audits/PeckShield-Audit-Report-Superfluid-v1.0.pdf'],,superfluid,108032857.05835466,"{'xDai': 43285106.506256625, 'Polygon': 64747750.552098036}",-0.06045429124625912,1.1761620202924234,-0.7826324536928979,,,,,,1634846846.0,,
168,141,UMA Protocol,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,UMA,https://umaproject.org/,A Protocol for Building Synthetic Assets,Multi-Chain,https://icons.llama.fi/uma-protocol.png,2,,uma,5617,Derivatives,"['Ethereum', 'Polygon']",uma/index.js,UMAprotocol,['https://blog.openzeppelin.com/uma-audit-phase-2/'],,uma-protocol,103252374.52495651,"{'Ethereum': 62395739.92045151, 'Polygon': 40856634.604505}",0.8110674925140984,3.064907044734028,43.70896768612681,,995795281.0,599703733.0,,,,,
169,801,cBridge,,-,https://cbridge.celer.network/#/transfer,"Celer cBridge is a multi-chain network that enables instant, low-cost and ANY-to-ANY value transfers within and across different blockchains, such as Ethereum and Polkadot, and different layer-2 scaling solutions on top, such as Optimistic Rollup, ZK Rollup and sidechains",Multi-Chain,https://icons.llama.fi/cbridge.jpg,2,,,,Bridge,"['Binance', 'Ethereum', 'Avalanche', 'Polygon', 'Fantom', 'Optimism', 'Arbitrum', 'Heco', 'OKExChain', 'xDai']",celerbridge/index.js,CelerNetwork,"['https://github.com/celer-network/sgn-v2-contracts/blob/main/audit/REP-cBridge-v2-2021-11-17.pdf', 'https://github.com/celer-network/sgn-v2-contracts/blob/main/audit/PeckShield-Audit-Report-SGNv2-v1.0.pdf', 'https://github.com/celer-network/sgn-v2-contracts/blob/main/audit/SlowMist%20Audit%20Report%20-%20SGN.pdf']",,cbridge,101792525.60669008,"{'Optimism': 8225643.945654893, 'OKExChain': 1160.546886, 'Avalanche': 15716177.674548827, 'Binance': 22195890.033284556, 'Ethereum': 18670308.17741192, 'xDai': 345.51729, 'Heco': 3008.1902318584757, 'Polygon': 15457216.937285013, 'Arbitrum': 6963923.222035425, 'Fantom': 14558851.362061577}",0.08208322203202556,3.312039663060375,182.78346148685512,,,,,,1636307154.0,,
170,207,Unslashed,0xe0e05c43c097b0982db6c9d626c4eb9e95c3b9ce,USF,https://unslashed.finance/,Decentralized insurance for major DeFi protocols,Ethereum,https://icons.llama.fi/unslashed.jpg,2,,unslashed-finance,8896,Insurance,['Ethereum'],unslashed.js,UnslashedF,['https://documentation.unslashed.finance/risks-and-security/audits'],,unslashed,99998203.08309098,{'Ethereum': 99998203.08309098},0.09206967818968792,1.0884528990741273,4.468426270535986,,52269304.0,6137051.0,,,,,
173,161,BoringDAO,0xbc19712feb3a26080ebf6f2f7849b417fdd792ca,BORING,https://www.boringdao.com/,"BoringDAO is a decentralized bridge that connects all blockchain assets, we offer users a safe way to maximize their utilization rate of crypto assets.",Ethereum,https://icons.llama.fi/boringdao.jpg,2,,boringdao,7509,Minting,['Ethereum'],boringdao.js,TheBoringDAO,['https://github.com/BoringDAO/boringDAO-contract/blob/master/peckshield-audit-report-boringdao-v1.0rc.pdf'],['Chainlink'],boringdao,97991734.99000001,{'Ethereum': 97991734.99000001},0.2510303453548488,1.5738652709043777,-6.061280124864865,,88368426.0,43590469.0,,,,,
175,233,Metronome,0xa3d58c4e56fedcae3a7c43a725aee9a71f0ece4e,MET,https://metronome.io/,"Metronome is the world’s first autonomous cryptocurrency.
",Ethereum,https://icons.llama.fi/metronome.jpg,2,,metronome,2873,Assets,['Ethereum'],metronome/index.js,MET_Token,['https://github.com/autonomoussoftware/metronome-audits'],,metronome,97353208.74686015,{'Ethereum': 97353208.74686015},0.13114448671711898,0.6943733667681471,3.520330571500736,,,61900658.0,,,,,
178,913,Defrost,avax:0x47EB6F7525C1aA999FBC9ee92715F5231eB1241D,MELT,https://www.defrost.finance,"Defrost Finance is a decentralized protocol that allows you to leverage yield-bearing Tokens or other pool tokens from Avalanche and cross-chain protocols as collaterals for generating H2O, a USD-pegged stablecoin.",Avalanche,https://icons.llama.fi/defrost.png,2,,defrost-finance,,Minting,['Avalanche'],defrost/index.js,Defrost_Finance,['https://github.com/DefrostFinance/Audit-Reports/blob/main/REP-Defrost-Finance-2021-11-10.pdf'],['Chainlink'],defrost,92951636.01,{'Avalanche': 92951636.01},-0.029912459649565903,-1.1865498101094545,6.877601447449592,,93992637.0,579216.0,,,1637875319.0,,
184,660,Dopex,0xeec2be5c91ae7f8a338e1e5f3b5de49d07afdc81,DPX,https://www.dopex.io,Dopex is a maximum liquidity and minimal exposure options protocol,Multi-Chain,https://icons.llama.fi/dopex.png,2,,dopex,11188,Options,"['Arbitrum', 'Ethereum']",dopex/index.js,dopex_io,"['https://github.com/solidified-platform/audits/blob/master/Audit%20Report%20-%20Dopex%20%5B21.06.2021%5D.pdf', 'https://solidity.finance/audits/Dopex/']",,dopex,87548368.67719191,"{'pool2': 66185166.37082927, 'Arbitrum-staking': 195288739.62366116, 'Ethereum-pool2': 1524822.7963139, 'Ethereum': 0, 'Ethereum-staking': 0, 'Arbitrum': 87548368.67719191, 'Arbitrum-pool2': 64660343.57451537, 'staking': 195288739.62366116}",0.0628086219337689,0.9133989687664581,32.1937620926611,195288739.62366116,,221882670.0,66185166.37082927,,,,
185,639,EnterDAO,0xd779eEA9936B4e323cDdff2529eb6F13d0A4d66e,ENTR,https://enterdao.xyz,"Through a lineup of core products, EnterDAO aims to empower users, metaverse land owners, investors, brands, and degens of all kinds by tackling pain points like access to metaverse land, its capital efficiency, as well as UX and onboarding of metaverse games.",Ethereum,https://icons.llama.fi/enterdao.png,0,,enterdao,12228,Staking,['Ethereum'],enterdao/index.js,EnterDao,,,enterdao,87213278.1598445,{'Ethereum': 87213278.1598445},0.5194386763446914,3.804769818249909,2.235113647412618,,105132919.0,0.0,,,,,
190,349,Injective Protocol,0xe28b3b32b6c345a34ff64674606124dd5aceca30,INJ,https://injectiveprotocol.com/,Access limitless DeFi markets with zero barriers.,Ethereum,https://icons.llama.fi/injective-protocol.jpg,2,,injective-protocol,7226,Synthetics,['Ethereum'],injective/index.js,InjectiveLabs,['https://www.certik.org/projects/injectiveprotocol'],"['Chainlink', 'Band']",injective-protocol,81002710.903352,{'Ethereum': 81002710.903352},0.32903003957514443,4.854362327397666,-0.19713303368745017,,838552758.0,366074855.0,,['UMAprotocol'],,,
195,934,InvictusDAO,solana:inL8PMVd6iiW3RCBJnr5AsrRN6nqr4BTrcNuQWQSkvY,IN,https://app.invictusdao.fi/#/dashboard,$IN is the decentralized reserve currency of Solana.,Solana,https://icons.llama.fi/invictusdao.jpg,0,,invictus,14278,Assets,['Solana'],invictus/index.js,InvictusDAO,,,invictusdao,76913714.055608,"{'Solana-staking': 127989689.81985633, 'Solana': 76913714.055608, 'staking': 127989689.81985633}",0.5085302465789567,7.054840402467093,25.440042754224336,127989689.81985633,,163969124.0,,['Olympus DAO'],1638188717.0,,
196,239,PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,POOL,https://pooltogether.com/,PoolTogetheris an open source and decentralized protocol for no-loss prize games,Multi-Chain,https://icons.llama.fi/pooltogether.jpg,2,,pooltogether,8508,Others,"['Ethereum', 'Polygon', 'Celo', 'Binance']",pooltogether/index.js,PoolTogether_,['https://docs.pooltogether.com/security/audits-and-testing'],['Chainlink'],pooltogether,76564966.80519357,"{'Binance': 34442.3239464176, 'Ethereum': 49593411.312120676, 'Polygon': 22665416.309159998, 'Celo': 4271696.859966489}",0.19681861584047056,0.4660039008780501,1.8338201041903517,,49946157.0,15311814.0,,,,,
198,276,Stafi,0xef3A930e1FfFFAcd2fc13434aC81bD278B0ecC8d,FIS,https://www.stafi.io/,Liquid staking provider.,Multi-Chain,https://icons.llama.fi/stafi.jpg,2,,stafi,5882,Staking,"['Ethereum', 'Cosmos', 'Polkadot', 'Polygon', 'Binance', 'Solana', 'Kusama']",stafi/index.js,StaFi_Protocol,['https://github.com/stafiprotocol/stafi-bootstrap/tree/master/audits'],['Chainlink'],stafi,75512445.84013183,"{'Cosmos': 5761488.774, 'Kusama': 30438.387999999995, 'Binance': 107274.821, 'Ethereum': 67640280.63873184, 'Ethereum-staking': 10949002.606, 'Polygon': 188231.47619999998, 'Solana': 59848.9038, 'staking': 10949002.606, 'Polkadot': 1724882.8384}",0.15055271001736514,1.5679190886745005,4.750264312585031,10949002.606,125178924.0,33001671.0,,,,,
201,945,Jade Protocol,bsc:0x7ad7242A99F21aa543F9650A56D141C57e4F6081,JADE,https://jadeprotocol.io/,Jade Protocol is a decentralized reserve currency platform on Binance Smart Chain,Binance,https://icons.llama.fi/jade-protocol.jpg,0,,jade-protocol,14938,Assets,['Binance'],jade-protocol/index.js,JadeProtocol,,,jade-protocol,73527109.62360276,"{'Binance': 73527109.62360276, 'Binance-staking': 34789200.628867954, 'staking': 34789200.628867954}",0.19989956511734874,2.783930313200898,-23.946635066808568,34789200.628867954,,48112023.0,,,1638309367.0,,
203,909,Kronos DAO,klaytn:0xD676e57Ca65b827fEb112AD81Ff738E7B6c1048d,KRNO,https://kronosdao.finance,A decentralized reserve currency protocol empowering the system for growth and wealth creation.,Klaytn,https://icons.llama.fi/kronos-dao.png,0,,,,Assets,['Klaytn'],kronos/index.js,KronosDAO_fi,,,kronos-dao,70229724.4,"{'Klaytn-staking': 67334862.223498, 'Klaytn': 70229724.4, 'staking': 67334862.223498}",-0.14950846365971415,-6.393717812424555,17.4082138369142,67334862.223498,,,,['Olympus DAO'],1637808505.0,,
208,758,Spartacus,fantom:0x5602df4a94eb6c680190accfa2a475621e0ddbdc,SPA,https://spartacus.finance/#/,Decentralized multi-chain reserve currency.,Fantom,https://icons.llama.fi/spartacus.jpg,0,,spartacus,13748,Assets,['Fantom'],spartacus/index.js,Spartacus_Fi,,,spartacus,67002937.96161483,"{'Fantom-staking': 27040579.98483404, 'staking': 27040579.98483404, 'Fantom': 67002937.96161483}",0.05362022838819769,-1.256304948121027,-7.708474788306859,27040579.98483404,39556953.0,39556953.0,,['Olympus DAO'],1635966336.0,,
211,245,Secret Network,-,SCRT,https://scrt.network/,"Secret is the native coin of the Secret Network, a decentralized network for private / secure computation.",Secret,https://icons.llama.fi/secret-network.jpg,0,,secret,5604,Chain,['Secret'],scrt.js,SecretNetwork,,,secret-network,66324297.137027875,{'Secret': 66324297.137027875},0.14548459623549093,0.46690487244318035,0.08292965376806194,,,751861702.0,,,,,
